                                Circuito ohm ac
                                Transient Analysis  Mon Jul 17 15:47:27  2023
--------------------------------------------------------------------------------
Index   time            v(n1)           i(v1)           
--------------------------------------------------------------------------------
271	1.027128e-02	-2.64237e-01	2.642367e-04	
272	1.027228e-02	-2.76335e-01	2.763352e-04	
273	1.027328e-02	-2.88390e-01	2.883901e-04	
274	1.027428e-02	-3.00400e-01	3.003995e-04	
275	1.027528e-02	-3.12361e-01	3.123614e-04	
276	1.027628e-02	-3.24274e-01	3.242741e-04	
277	1.027728e-02	-3.36135e-01	3.361355e-04	
278	1.027828e-02	-3.47944e-01	3.479438e-04	
279	1.027928e-02	-3.59697e-01	3.596972e-04	
280	1.028028e-02	-3.71394e-01	3.713938e-04	
281	1.028128e-02	-3.83032e-01	3.830317e-04	
282	1.028228e-02	-3.94609e-01	3.946092e-04	
283	1.028328e-02	-4.06124e-01	4.061243e-04	
284	1.028428e-02	-4.17575e-01	4.175753e-04	
285	1.028528e-02	-4.28960e-01	4.289604e-04	
286	1.028628e-02	-4.40278e-01	4.402777e-04	

Index   time            v(n1)           i(v1)           
--------------------------------------------------------------------------------
287	1.028728e-02	-4.51525e-01	4.515255e-04	
288	1.028828e-02	-4.62702e-01	4.627020e-04	
289	1.028928e-02	-4.73805e-01	4.738054e-04	
290	1.029028e-02	-4.84834e-01	4.848340e-04	
291	1.029128e-02	-4.95786e-01	4.957861e-04	
292	1.029228e-02	-5.06660e-01	5.066599e-04	
293	1.029328e-02	-5.17454e-01	5.174536e-04	
294	1.029428e-02	-5.28166e-01	5.281657e-04	
295	1.029528e-02	-5.38794e-01	5.387943e-04	
296	1.029628e-02	-5.49338e-01	5.493379e-04	
297	1.029728e-02	-5.59795e-01	5.597947e-04	
298	1.029828e-02	-5.70163e-01	5.701631e-04	
299	1.029928e-02	-5.80441e-01	5.804415e-04	
300	1.030028e-02	-5.90628e-01	5.906282e-04	
301	1.030128e-02	-6.00722e-01	6.007217e-04	
302	1.030228e-02	-6.10720e-01	6.107203e-04	
303	1.030328e-02	-6.20622e-01	6.206224e-04	
304	1.030428e-02	-6.30427e-01	6.304266e-04	
305	1.030528e-02	-6.40131e-01	6.401312e-04	
306	1.030628e-02	-6.49735e-01	6.497347e-04	
307	1.030728e-02	-6.59236e-01	6.592356e-04	
308	1.030828e-02	-6.68632e-01	6.686324e-04	
309	1.030928e-02	-6.77924e-01	6.779236e-04	
